,Код заявки,life_satage_number,data_create_begin,data_state_last,actions_count,last_action_manager,difference_day
25507,15102,040,18.09.2023 17:00:30,25.09.2023 12:29:50,2,2023-09-25 12:29:50,7
25508,15102,050,18.09.2023 17:00:30,02.10.2023 13:00:51,5,2023-10-02 13:00:51,14
25509,15103,010,18.09.2023 17:16:19,18.09.2023 14:16:19,1,2023-09-18 14:16:19,0
25510,15103,020,18.09.2023 17:16:19,26.09.2023 06:40:32,1,2023-09-26 06:40:32,8
25511,15103,040,18.09.2023 17:16:19,27.09.2023 08:46:06,2,2023-09-27 08:46:06,9
25512,15103,060,18.09.2023 17:16:19,10.10.2023 08:53:24,1,2023-10-10 08:53:24,22
25513,15104,010,18.09.2023 17:33:16,18.09.2023 14:33:16,1,2023-09-18 14:33:16,0
25514,15104,020,18.09.2023 17:33:16,19.09.2023 12:42:58,2,2023-09-19 12:42:58,1
25515,15104,040,18.09.2023 17:33:16,20.09.2023 11:44:33,4,2023-09-20 11:44:33,2
25516,15104,060,18.09.2023 17:33:16,12.10.2023 11:29:33,1,2023-10-12 11:29:33,24
25517,15105,010,18.09.2023 17:45:22,18.09.2023 14:45:22,1,2023-09-18 14:45:22,0
25518,15105,020,18.09.2023 17:45:22,19.09.2023 05:56:33,1,2023-09-19 05:56:33,1
25519,15105,060,18.09.2023 17:45:22,20.09.2023 06:06:26,1,2023-09-20 06:06:26,2
25520,15106,010,19.09.2023 09:30:57,19.09.2023 06:30:57,1,2023-09-19 06:30:57,0
25521,15106,020,19.09.2023 09:30:57,20.09.2023 06:06:35,1,2023-09-20 06:06:35,1
25522,15106,060,19.09.2023 09:30:57,22.09.2023 10:05:41,1,2023-09-22 10:05:41,3
25523,15107,010,19.09.2023 11:37:50,19.09.2023 08:37:50,1,2023-09-19 08:37:50,0
25524,15107,020,19.09.2023 11:37:50,21.09.2023 11:39:03,1,2023-09-21 11:39:03,2
25525,15107,060,19.09.2023 11:37:50,25.09.2023 13:40:56,1,2023-09-25 13:40:56,6
25526,15108,010,19.09.2023 12:26:52,19.09.2023 09:26:52,1,2023-09-19 09:26:52,0
25527,15108,020,19.09.2023 12:26:52,20.09.2023 09:54:22,1,2023-09-20 09:54:22,1
25528,15108,040,19.09.2023 12:26:52,10.10.2023 11:17:20,7,2023-10-10 11:17:20,21
25529,15108,060,19.09.2023 12:26:52,10.10.2023 11:48:04,1,2023-10-10 11:48:04,21
25530,15109,010,19.09.2023 14:14:55,19.09.2023 11:14:55,1,2023-09-19 11:14:55,0
25531,15109,020,19.09.2023 14:14:55,20.09.2023 05:55:47,1,2023-09-20 05:55:47,1
25532,15109,060,19.09.2023 14:14:55,20.09.2023 06:38:04,1,2023-09-20 06:38:04,1
25533,15110,010,19.09.2023 14:24:14,19.09.2023 11:24:14,1,2023-09-19 11:24:14,0
25534,15110,020,19.09.2023 14:24:14,20.09.2023 05:56:46,1,2023-09-20 05:56:46,1
25535,15110,060,19.09.2023 14:24:14,21.09.2023 10:40:49,1,2023-09-21 10:40:49,2
25536,15111,010,19.09.2023 15:43:27,19.09.2023 12:43:27,1,2023-09-19 12:43:27,0
25537,15111,020,19.09.2023 15:43:27,20.09.2023 10:20:53,1,2023-09-20 10:20:53,1
25538,15111,060,19.09.2023 15:43:27,21.09.2023 09:00:09,1,2023-09-21 09:00:09,2
25539,15112,010,19.09.2023 16:56:37,19.09.2023 13:56:37,1,2023-09-19 13:56:37,0
25540,15112,020,19.09.2023 16:56:37,26.09.2023 13:32:56,1,2023-09-26 13:32:56,7
25541,15112,060,19.09.2023 16:56:37,03.10.2023 13:15:39,1,2023-10-03 13:15:39,14
25542,15113,010,20.09.2023 09:16:09,20.09.2023 06:16:09,1,2023-09-20 06:16:09,0
25543,15113,020,20.09.2023 09:16:09,21.09.2023 12:16:50,1,2023-09-21 12:16:50,1
25544,15113,040,20.09.2023 09:16:09,26.09.2023 13:33:15,4,2023-09-26 13:33:15,6
25545,15113,060,20.09.2023 09:16:09,28.09.2023 07:29:29,1,2023-09-28 07:29:29,8
25546,15114,010,20.09.2023 09:36:08,20.09.2023 06:36:08,1,2023-09-20 06:36:08,0
25547,15114,020,20.09.2023 09:36:08,21.09.2023 12:33:26,1,2023-09-21 12:33:26,1
25548,15114,060,20.09.2023 09:36:08,21.09.2023 13:22:17,1,2023-09-21 13:22:17,1
25549,15115,010,20.09.2023 11:21:51,20.09.2023 08:21:51,1,2023-09-20 08:21:51,0
25550,15115,020,20.09.2023 11:21:51,21.09.2023 06:54:53,3,2023-09-21 06:54:53,1
25551,15115,060,20.09.2023 11:21:51,13.10.2023 12:01:40,1,2023-10-13 12:01:40,23
25552,15116,010,20.09.2023 11:47:11,20.09.2023 08:47:11,3,2023-09-20 08:47:11,0
25553,15116,020,20.09.2023 11:47:11,12.10.2023 13:09:53,1,2023-10-12 13:09:53,22
25554,15116,050,20.09.2023 11:47:11,13.10.2023 11:41:54,1,2023-10-13 11:41:54,23
25555,15116,060,20.09.2023 11:47:11,16.10.2023 16:04:19,1,2023-10-16 16:04:19,26
25556,15117,010,20.09.2023 12:05:04,20.09.2023 09:05:04,1,2023-09-20 09:05:04,0
25557,15117,050,20.09.2023 12:05:04,22.09.2023 10:05:12,7,2023-09-22 10:05:12,2
25558,15118,010,20.09.2023 12:07:58,20.09.2023 09:07:58,1,2023-09-20 09:07:58,0
25559,15118,020,20.09.2023 12:07:58,22.09.2023 08:05:26,1,2023-09-22 08:05:26,2
25560,15118,040,20.09.2023 12:07:58,03.10.2023 07:11:37,5,2023-10-03 07:11:37,13
25561,15118,060,20.09.2023 12:07:58,04.10.2023 08:43:34,1,2023-10-04 08:43:34,14
25562,15119,010,20.09.2023 13:24:03,20.09.2023 10:24:03,1,2023-09-20 10:24:03,0
25563,15119,020,20.09.2023 13:24:03,21.09.2023 06:14:20,1,2023-09-21 06:14:20,1
25564,15119,060,20.09.2023 13:24:03,21.09.2023 10:00:06,1,2023-09-21 10:00:06,1
25565,15120,010,20.09.2023 13:45:21,20.09.2023 10:45:21,1,2023-09-20 10:45:21,0
25566,15120,020,20.09.2023 13:45:21,23.10.2023 11:28:51,7,2023-10-23 11:28:51,33
25567,15120,070,20.09.2023 13:45:21,26.10.2023 11:20:33,1,2023-10-26 11:20:33,36
25568,15121,010,20.09.2023 14:39:43,20.09.2023 11:39:43,1,2023-09-20 11:39:43,0
25569,15121,060,20.09.2023 14:39:43,20.09.2023 15:07:33,1,2023-09-20 15:07:33,0
25570,15122,010,20.09.2023 15:35:35,20.09.2023 12:35:35,1,2023-09-20 12:35:35,0
25571,15122,020,20.09.2023 15:35:35,06.10.2023 13:19:45,3,2023-10-06 13:19:45,16
25572,15122,050,20.09.2023 15:35:35,16.10.2023 07:32:05,3,2023-10-16 07:32:05,26
25573,15123,010,20.09.2023 15:36:59,20.09.2023 12:36:59,1,2023-09-20 12:36:59,0
25574,15123,040,20.09.2023 15:36:59,04.10.2023 06:46:51,8,2023-10-04 06:46:51,14
25575,15124,010,20.09.2023 16:27:41,20.09.2023 13:27:41,1,2023-09-20 13:27:41,0
25576,15124,020,20.09.2023 16:27:41,29.09.2023 11:37:08,3,2023-09-29 11:37:08,9
25577,15124,040,20.09.2023 16:27:41,10.10.2023 06:46:22,1,2023-10-10 06:46:22,20
25578,15124,070,20.09.2023 16:27:41,19.10.2023 07:27:11,1,2023-10-19 07:27:11,29
25579,15125,010,20.09.2023 16:30:09,20.09.2023 13:30:09,1,2023-09-20 13:30:09,0
25580,15125,020,20.09.2023 16:30:09,20.09.2023 15:31:55,1,2023-09-20 15:31:55,0
25581,15125,060,20.09.2023 16:30:09,25.09.2023 09:33:32,1,2023-09-25 09:33:32,5
25582,15126,010,20.09.2023 17:26:37,20.09.2023 14:26:37,1,2023-09-20 14:26:37,0
25583,15126,020,20.09.2023 17:26:37,21.09.2023 14:27:34,2,2023-09-21 14:27:34,1
25584,15126,050,20.09.2023 17:26:37,06.10.2023 09:40:33,5,2023-10-06 09:40:33,16
25585,15127,010,20.09.2023 17:59:40,20.09.2023 14:59:40,1,2023-09-20 14:59:40,0
25586,15127,020,20.09.2023 17:59:40,21.09.2023 11:12:27,2,2023-09-21 11:12:27,1
25587,15127,040,20.09.2023 17:59:40,06.10.2023 13:19:42,1,2023-10-06 13:19:42,16
25588,15127,050,20.09.2023 17:59:40,12.10.2023 20:20:29,4,2023-10-12 20:20:29,22
25589,15128,010,20.09.2023 18:27:14,20.09.2023 15:27:14,1,2023-09-20 15:27:14,0
25590,15128,060,20.09.2023 18:27:14,25.09.2023 06:40:21,1,2023-09-25 06:40:21,5
25591,15129,010,21.09.2023 09:38:44,21.09.2023 06:38:44,1,2023-09-21 06:38:44,0
25592,15129,020,21.09.2023 09:38:44,26.09.2023 13:35:41,1,2023-09-26 13:35:41,5
25593,15129,060,21.09.2023 09:38:44,03.10.2023 12:44:37,1,2023-10-03 12:44:37,12
25594,15130,010,21.09.2023 10:34:52,21.09.2023 07:34:52,1,2023-09-21 07:34:52,0
25595,15130,060,21.09.2023 10:34:52,25.09.2023 06:45:11,1,2023-09-25 06:45:11,4
25596,15131,010,21.09.2023 12:13:32,21.09.2023 09:13:32,3,2023-09-21 09:13:32,0
25597,15131,020,21.09.2023 12:13:32,11.10.2023 12:12:36,1,2023-10-11 12:12:36,20
25598,15131,050,21.09.2023 12:13:32,16.10.2023 07:06:58,3,2023-10-16 07:06:58,25
25599,15132,010,21.09.2023 12:49:00,21.09.2023 09:49:00,1,2023-09-21 09:49:00,0
25600,15132,020,21.09.2023 12:49:00,22.09.2023 14:06:00,1,2023-09-22 14:06:00,1
25601,15132,060,21.09.2023 12:49:00,25.09.2023 07:34:16,1,2023-09-25 07:34:16,4
25602,15133,010,21.09.2023 13:41:27,21.09.2023 10:41:27,1,2023-09-21 10:41:27,0
25603,15133,020,21.09.2023 13:41:27,27.09.2023 08:19:01,1,2023-09-27 08:19:01,6
25604,15133,040,21.09.2023 13:41:27,11.10.2023 08:46:33,8,2023-10-11 08:46:33,20
25605,15134,010,21.09.2023 15:12:02,21.09.2023 12:12:02,1,2023-09-21 12:12:02,0
25606,15134,020,21.09.2023 15:12:02,04.10.2023 13:31:59,5,2023-10-04 13:31:59,13
25607,15134,040,21.09.2023 15:12:02,22.09.2023 06:53:06,2,2023-09-22 06:53:06,1
25608,15135,010,21.09.2023 17:14:23,21.09.2023 14:14:23,1,2023-09-21 14:14:23,0
25609,15135,020,21.09.2023 17:14:23,25.09.2023 11:56:21,1,2023-09-25 11:56:21,4
25610,15135,060,21.09.2023 17:14:23,05.10.2023 16:41:16,1,2023-10-05 16:41:16,14
25611,15136,010,21.09.2023 17:28:00,21.09.2023 14:28:00,1,2023-09-21 14:28:00,0
25612,15136,020,21.09.2023 17:28:00,25.09.2023 12:14:01,1,2023-09-25 12:14:01,4
25613,15136,060,21.09.2023 17:28:00,05.10.2023 16:43:57,1,2023-10-05 16:43:57,14
25614,15137,010,22.09.2023 09:11:30,22.09.2023 06:11:30,1,2023-09-22 06:11:30,0
25615,15137,040,22.09.2023 09:11:30,30.10.2023 17:44:59,6,2023-10-30 17:44:59,38
25616,15137,050,22.09.2023 09:11:30,16.10.2023 08:31:56,2,2023-10-16 08:31:56,24
25617,15138,010,22.09.2023 09:54:05,22.09.2023 06:54:05,1,2023-09-22 06:54:05,0
25618,15138,070,22.09.2023 09:54:05,22.09.2023 07:19:30,1,2023-09-22 07:19:30,0
25619,15139,010,22.09.2023 10:06:30,22.09.2023 07:06:30,1,2023-09-22 07:06:30,0
25620,15139,040,22.09.2023 10:06:30,22.09.2023 10:47:46,3,2023-09-22 10:47:46,0
25621,15139,050,22.09.2023 10:06:30,04.10.2023 11:33:31,5,2023-10-04 11:33:31,12
25622,15140,010,22.09.2023 10:42:31,22.09.2023 07:42:31,1,2023-09-22 07:42:31,0
25623,15140,020,22.09.2023 10:42:31,25.09.2023 11:58:13,1,2023-09-25 11:58:13,3
25624,15140,060,22.09.2023 10:42:31,05.10.2023 16:47:32,1,2023-10-05 16:47:32,13
25625,15141,010,22.09.2023 11:03:21,22.09.2023 08:03:21,1,2023-09-22 08:03:21,0
25626,15141,040,22.09.2023 11:03:21,06.10.2023 08:49:56,8,2023-10-06 08:49:56,14
25627,15141,050,22.09.2023 11:03:21,30.10.2023 08:42:45,1,2023-10-30 08:42:45,38
25628,15142,010,22.09.2023 11:40:04,22.09.2023 08:40:04,1,2023-09-22 08:40:04,0
25629,15142,020,22.09.2023 11:40:04,26.10.2023 08:47:07,2,2023-10-26 08:47:07,34
25630,15142,040,22.09.2023 11:40:04,30.10.2023 07:13:39,7,2023-10-30 07:13:39,38
25631,15143,010,22.09.2023 12:22:46,22.09.2023 09:22:46,1,2023-09-22 09:22:46,0
25632,15143,040,22.09.2023 12:22:46,22.09.2023 09:27:09,3,2023-09-22 09:27:09,0
25633,15143,060,22.09.2023 12:22:46,12.10.2023 20:06:07,1,2023-10-12 20:06:07,20
25634,15144,010,22.09.2023 12:53:54,22.09.2023 09:53:54,1,2023-09-22 09:53:54,0
25635,15144,020,22.09.2023 12:53:54,03.10.2023 17:02:43,3,2023-10-03 17:02:43,11
25636,15144,040,22.09.2023 12:53:54,02.10.2023 13:29:48,1,2023-10-02 13:29:48,10
25637,15144,050,22.09.2023 12:53:54,13.10.2023 11:09:33,2,2023-10-13 11:09:33,21
25638,15144,060,22.09.2023 12:53:54,27.10.2023 13:53:18,1,2023-10-27 13:53:18,35
25639,15145,010,22.09.2023 17:31:36,22.09.2023 14:31:36,1,2023-09-22 14:31:36,0
25640,15145,020,22.09.2023 17:31:36,25.09.2023 12:02:37,2,2023-09-25 12:02:37,3
25641,15145,050,22.09.2023 17:31:36,10.10.2023 09:14:11,2,2023-10-10 09:14:11,18
25642,15145,060,22.09.2023 17:31:36,26.10.2023 07:17:43,1,2023-10-26 07:17:43,34
25643,15146,010,25.09.2023 09:27:48,25.09.2023 06:27:48,1,2023-09-25 06:27:48,0
25644,15146,020,25.09.2023 09:27:48,26.09.2023 12:50:45,1,2023-09-26 12:50:45,1
25645,15146,060,25.09.2023 09:27:48,02.10.2023 09:32:08,1,2023-10-02 09:32:08,7
25646,15147,010,25.09.2023 09:43:34,25.09.2023 06:43:34,1,2023-09-25 06:43:34,0
25647,15147,020,25.09.2023 09:43:34,26.09.2023 12:52:22,1,2023-09-26 12:52:22,1
25648,15147,060,25.09.2023 09:43:34,02.10.2023 09:31:33,1,2023-10-02 09:31:33,7
25649,15148,010,25.09.2023 11:03:43,25.09.2023 08:03:43,1,2023-09-25 08:03:43,0
25650,15148,020,25.09.2023 11:03:43,26.09.2023 06:35:46,1,2023-09-26 06:35:46,1
25651,15148,040,25.09.2023 11:03:43,29.09.2023 06:59:00,4,2023-09-29 06:59:00,4
25652,15148,050,25.09.2023 11:03:43,04.10.2023 07:02:44,1,2023-10-04 07:02:44,9
25653,15148,060,25.09.2023 11:03:43,06.10.2023 12:45:54,1,2023-10-06 12:45:54,11
25654,15149,010,25.09.2023 11:15:49,25.09.2023 08:15:49,1,2023-09-25 08:15:49,0
25655,15149,020,25.09.2023 11:15:49,25.09.2023 11:57:24,1,2023-09-25 11:57:24,0
25656,15149,060,25.09.2023 11:15:49,05.10.2023 09:44:18,1,2023-10-05 09:44:18,10
25657,15150,010,25.09.2023 12:08:01,25.09.2023 09:08:01,1,2023-09-25 09:08:01,0
25658,15150,020,25.09.2023 12:08:01,25.09.2023 15:17:22,2,2023-09-25 15:17:22,0
25659,15150,050,25.09.2023 12:08:01,10.10.2023 10:07:18,4,2023-10-10 10:07:18,15
25660,15151,010,25.09.2023 12:19:22,25.09.2023 09:19:22,1,2023-09-25 09:19:22,0
25661,15151,020,25.09.2023 12:19:22,27.09.2023 10:25:36,1,2023-09-27 10:25:36,2
25662,15151,060,25.09.2023 12:19:22,02.10.2023 11:25:14,1,2023-10-02 11:25:14,7
25663,15152,010,25.09.2023 14:51:48,25.09.2023 11:51:48,1,2023-09-25 11:51:48,0
25664,15152,020,25.09.2023 14:51:48,26.09.2023 09:12:57,1,2023-09-26 09:12:57,1
25665,15152,070,25.09.2023 14:51:48,02.10.2023 06:24:12,1,2023-10-02 06:24:12,7
25666,15153,010,26.09.2023 09:25:35,26.09.2023 06:25:35,1,2023-09-26 06:25:35,0
25667,15153,040,26.09.2023 09:25:35,03.10.2023 12:24:31,2,2023-10-03 12:24:31,7
25668,15153,050,26.09.2023 09:25:35,05.10.2023 08:46:36,5,2023-10-05 08:46:36,9
25669,15154,010,26.09.2023 09:56:40,26.09.2023 06:56:40,1,2023-09-26 06:56:40,0
25670,15154,020,26.09.2023 09:56:40,05.10.2023 18:11:40,1,2023-10-05 18:11:40,9
25671,15154,060,26.09.2023 09:56:40,11.10.2023 18:45:43,1,2023-10-11 18:45:43,15
25672,15155,010,26.09.2023 11:34:34,26.09.2023 08:34:34,1,2023-09-26 08:34:34,0
25673,15155,020,26.09.2023 11:34:34,27.09.2023 13:52:46,1,2023-09-27 13:52:46,1
25674,15155,060,26.09.2023 11:34:34,28.09.2023 07:59:34,1,2023-09-28 07:59:34,2
25675,15156,010,26.09.2023 12:51:03,26.09.2023 09:51:03,1,2023-09-26 09:51:03,0
25676,15156,020,26.09.2023 12:51:03,26.09.2023 12:23:46,1,2023-09-26 12:23:46,0
25677,15156,040,26.09.2023 12:51:03,25.10.2023 12:49:55,6,2023-10-25 12:49:55,29
25678,15157,010,26.09.2023 14:25:38,26.09.2023 11:25:38,1,2023-09-26 11:25:38,0
25679,15157,040,26.09.2023 14:25:38,28.09.2023 09:45:43,5,2023-09-28 09:45:43,2
25680,15157,060,26.09.2023 14:25:38,10.10.2023 10:49:39,1,2023-10-10 10:49:39,14
25681,15158,010,26.09.2023 15:17:01,26.09.2023 12:17:01,1,2023-09-26 12:17:01,0
25682,15158,020,26.09.2023 15:17:01,26.09.2023 14:54:44,1,2023-09-26 14:54:44,0
25683,15158,040,26.09.2023 15:17:01,27.09.2023 07:59:22,3,2023-09-27 07:59:22,1
25684,15158,050,26.09.2023 15:17:01,16.10.2023 07:35:16,3,2023-10-16 07:35:16,20
25685,15159,010,26.09.2023 17:06:45,26.09.2023 14:06:45,1,2023-09-26 14:06:45,0
25686,15159,020,26.09.2023 17:06:45,28.09.2023 06:15:14,1,2023-09-28 06:15:14,2
25687,15159,060,26.09.2023 17:06:45,05.10.2023 16:57:50,1,2023-10-05 16:57:50,9
25688,15160,010,26.09.2023 17:32:20,26.09.2023 14:32:20,1,2023-09-26 14:32:20,0
25689,15160,020,26.09.2023 17:32:20,26.09.2023 14:56:30,2,2023-09-26 14:56:30,0
25690,15160,060,26.09.2023 17:32:20,13.10.2023 12:53:48,1,2023-10-13 12:53:48,17
25691,15161,010,26.09.2023 17:37:29,26.09.2023 14:37:29,4,2023-09-26 14:37:29,0
25692,15161,020,26.09.2023 17:37:29,23.10.2023 13:28:50,2,2023-10-23 13:28:50,27
25693,15162,010,27.09.2023 09:24:22,27.09.2023 06:24:22,1,2023-09-27 06:24:22,0
25694,15162,020,27.09.2023 09:24:22,28.09.2023 11:32:45,1,2023-09-28 11:32:45,1
25695,15162,060,27.09.2023 09:24:22,02.10.2023 06:59:45,1,2023-10-02 06:59:45,5
25696,15163,010,27.09.2023 10:21:28,27.09.2023 07:21:28,1,2023-09-27 07:21:28,0
25697,15163,020,27.09.2023 10:21:28,28.09.2023 06:26:43,6,2023-09-28 06:26:43,1
25698,15164,010,27.09.2023 10:49:49,27.09.2023 07:49:49,1,2023-09-27 07:49:49,0
25699,15164,050,27.09.2023 10:49:49,13.10.2023 07:53:53,6,2023-10-13 07:53:53,16
25700,15165,010,27.09.2023 11:57:25,27.09.2023 08:57:25,1,2023-09-27 08:57:25,0
25701,15165,060,27.09.2023 11:57:25,28.09.2023 09:11:09,1,2023-09-28 09:11:09,1
25702,15166,010,27.09.2023 13:14:49,27.09.2023 10:14:49,1,2023-09-27 10:14:49,0
25703,15166,060,27.09.2023 13:14:49,28.09.2023 06:17:27,1,2023-09-28 06:17:27,1
25704,15167,010,27.09.2023 15:02:19,27.09.2023 12:02:19,1,2023-09-27 12:02:19,0
25705,15167,020,27.09.2023 15:02:19,28.09.2023 06:57:17,1,2023-09-28 06:57:17,1
25706,15167,040,27.09.2023 15:02:19,10.10.2023 16:52:49,3,2023-10-10 16:52:49,13
25707,15167,050,27.09.2023 15:02:19,16.10.2023 09:08:04,3,2023-10-16 09:08:04,19
25708,15168,010,27.09.2023 15:17:44,27.09.2023 12:17:44,1,2023-09-27 12:17:44,0
25709,15168,020,27.09.2023 15:17:44,28.09.2023 06:51:10,3,2023-09-28 06:51:10,1
25710,15168,050,27.09.2023 15:17:44,16.10.2023 07:30:43,3,2023-10-16 07:30:43,19
25711,15169,010,27.09.2023 15:40:10,27.09.2023 12:40:10,1,2023-09-27 12:40:10,0
25712,15169,020,27.09.2023 15:40:10,28.09.2023 06:51:53,3,2023-09-28 06:51:53,1
25713,15169,050,27.09.2023 15:40:10,16.10.2023 07:30:59,3,2023-10-16 07:30:59,19
25714,15170,010,27.09.2023 15:47:23,27.09.2023 12:47:23,1,2023-09-27 12:47:23,0
25715,15170,020,27.09.2023 15:47:23,28.09.2023 06:52:21,3,2023-09-28 06:52:21,1
25716,15170,050,27.09.2023 15:47:23,16.10.2023 07:31:12,3,2023-10-16 07:31:12,19
25717,15171,010,27.09.2023 15:59:04,27.09.2023 12:59:04,1,2023-09-27 12:59:04,0
25718,15171,020,27.09.2023 15:59:04,28.09.2023 06:52:57,3,2023-09-28 06:52:57,1
25719,15171,050,27.09.2023 15:59:04,16.10.2023 07:31:27,3,2023-10-16 07:31:27,19
25720,15172,010,27.09.2023 16:05:22,27.09.2023 13:05:22,1,2023-09-27 13:05:22,0
25721,15172,020,27.09.2023 16:05:22,28.09.2023 06:53:28,3,2023-09-28 06:53:28,1
25722,15172,050,27.09.2023 16:05:22,16.10.2023 07:31:40,3,2023-10-16 07:31:40,19
25723,15173,010,28.09.2023 09:34:04,28.09.2023 06:34:04,1,2023-09-28 06:34:04,0
25724,15173,020,28.09.2023 09:34:04,02.10.2023 06:24:59,2,2023-10-02 06:24:59,4
25725,15173,060,28.09.2023 09:34:04,02.10.2023 06:29:39,1,2023-10-02 06:29:39,4
25726,15174,010,28.09.2023 11:54:55,28.09.2023 08:54:55,1,2023-09-28 08:54:55,0
25727,15174,050,28.09.2023 11:54:55,17.10.2023 08:04:06,5,2023-10-17 08:04:06,19
25728,15175,010,28.09.2023 13:22:38,28.09.2023 10:22:38,1,2023-09-28 10:22:38,0
25729,15175,040,28.09.2023 13:22:38,02.10.2023 11:19:57,2,2023-10-02 11:19:57,4
25730,15175,050,28.09.2023 13:22:38,04.10.2023 11:57:47,2,2023-10-04 11:57:47,6
25731,15175,060,28.09.2023 13:22:38,18.10.2023 12:54:35,1,2023-10-18 12:54:35,20
25732,15176,010,28.09.2023 15:17:01,28.09.2023 12:17:01,1,2023-09-28 12:17:01,0
25733,15176,020,28.09.2023 15:17:01,28.09.2023 14:59:26,1,2023-09-28 14:59:26,0
25734,15176,060,28.09.2023 15:17:01,03.10.2023 17:12:43,1,2023-10-03 17:12:43,5
25735,15177,010,28.09.2023 15:29:39,28.09.2023 12:29:39,1,2023-09-28 12:29:39,0
25736,15177,020,28.09.2023 15:29:39,29.09.2023 06:30:38,1,2023-09-29 06:30:38,1
25737,15177,040,28.09.2023 15:29:39,29.09.2023 07:59:21,6,2023-09-29 07:59:21,1
25738,15178,010,29.09.2023 09:55:19,29.09.2023 06:55:19,1,2023-09-29 06:55:19,0
25739,15178,020,29.09.2023 09:55:19,02.10.2023 06:16:31,1,2023-10-02 06:16:31,3
25740,15178,060,29.09.2023 09:55:19,02.10.2023 06:21:18,1,2023-10-02 06:21:18,3
25741,15179,010,29.09.2023 10:26:17,29.09.2023 07:26:17,1,2023-09-29 07:26:17,0
25742,15179,020,29.09.2023 10:26:17,02.10.2023 04:51:27,1,2023-10-02 04:51:27,3
25743,15179,060,29.09.2023 10:26:17,03.10.2023 08:22:29,1,2023-10-03 08:22:29,4
25744,15180,010,29.09.2023 11:35:41,29.09.2023 08:35:41,1,2023-09-29 08:35:41,0
25745,15180,060,29.09.2023 11:35:41,29.09.2023 09:01:08,1,2023-09-29 09:01:08,0
25746,15181,010,29.09.2023 14:56:56,29.09.2023 11:56:56,1,2023-09-29 11:56:56,0
25747,15181,020,29.09.2023 14:56:56,29.09.2023 13:54:10,1,2023-09-29 13:54:10,0
25748,15181,040,29.09.2023 14:56:56,05.10.2023 07:32:32,7,2023-10-05 07:32:32,6
25749,15182,010,29.09.2023 16:17:00,29.09.2023 13:17:00,1,2023-09-29 13:17:00,0
25750,15182,060,29.09.2023 16:17:00,02.10.2023 10:29:32,1,2023-10-02 10:29:32,3
25751,15183,010,02.10.2023 10:32:15,02.10.2023 07:32:15,1,2023-10-02 07:32:15,0
25752,15183,060,02.10.2023 10:32:15,02.10.2023 14:43:45,1,2023-10-02 14:43:45,0
25753,15184,010,02.10.2023 13:27:48,02.10.2023 10:27:48,2,2023-10-02 10:27:48,0
25754,15184,050,02.10.2023 13:27:48,16.10.2023 11:08:01,3,2023-10-16 11:08:01,14
25755,15185,010,02.10.2023 15:08:27,02.10.2023 12:08:27,1,2023-10-02 12:08:27,0
25756,15185,060,02.10.2023 15:08:27,04.10.2023 14:43:08,1,2023-10-04 14:43:08,2
25757,15186,010,02.10.2023 16:36:47,02.10.2023 13:36:47,1,2023-10-02 13:36:47,0
25758,15186,020,02.10.2023 16:36:47,02.10.2023 13:52:56,1,2023-10-02 13:52:56,0
25759,15186,060,02.10.2023 16:36:47,04.10.2023 13:06:01,1,2023-10-04 13:06:01,2
25760,15187,010,02.10.2023 17:04:22,02.10.2023 14:04:22,1,2023-10-02 14:04:22,0
25761,15187,040,02.10.2023 17:04:22,09.10.2023 20:30:11,5,2023-10-09 20:30:11,7
25762,15188,010,02.10.2023 17:13:29,02.10.2023 14:13:29,1,2023-10-02 14:13:29,0
25763,15188,040,02.10.2023 17:13:29,03.10.2023 12:33:54,7,2023-10-03 12:33:54,1
25764,15189,010,03.10.2023 09:58:33,03.10.2023 06:58:33,1,2023-10-03 06:58:33,0
25765,15189,060,03.10.2023 09:58:33,05.10.2023 06:09:22,1,2023-10-05 06:09:22,2
25766,15190,010,03.10.2023 10:47:12,03.10.2023 07:47:12,1,2023-10-03 07:47:12,0
25767,15190,040,03.10.2023 10:47:12,09.10.2023 06:48:10,5,2023-10-09 06:48:10,6
25768,15191,010,03.10.2023 12:11:23,03.10.2023 09:11:23,1,2023-10-03 09:11:23,0
25769,15191,020,03.10.2023 12:11:23,04.10.2023 09:32:39,5,2023-10-04 09:32:39,1
25770,15192,010,04.10.2023 09:44:40,04.10.2023 06:44:40,1,2023-10-04 06:44:40,0
25771,15192,020,04.10.2023 09:44:40,11.10.2023 12:16:33,2,2023-10-11 12:16:33,7
25772,15192,040,04.10.2023 09:44:40,17.10.2023 07:58:39,3,2023-10-17 07:58:39,13
25773,15193,010,04.10.2023 10:22:17,04.10.2023 07:22:17,1,2023-10-04 07:22:17,0
25774,15193,040,04.10.2023 10:22:17,05.10.2023 19:56:22,1,2023-10-05 19:56:22,1
25775,15193,060,04.10.2023 10:22:17,13.10.2023 08:28:08,1,2023-10-13 08:28:08,9
25776,15194,010,04.10.2023 10:59:47,04.10.2023 07:59:47,1,2023-10-04 07:59:47,0
25777,15194,040,04.10.2023 10:59:47,05.10.2023 08:30:47,3,2023-10-05 08:30:47,1
25778,15194,060,04.10.2023 10:59:47,20.10.2023 09:31:48,1,2023-10-20 09:31:48,16
25779,15195,010,04.10.2023 11:15:43,04.10.2023 08:15:43,1,2023-10-04 08:15:43,0
